FIPS_Code,State,Area_Name,Attribute,Value
1097,AL,"Mobile County, AL",Unemployment_rate_2000,5
1097,AL,"Mobile County, AL",Civilian_labor_force_2001,184868
1097,AL,"Mobile County, AL",Employed_2001,174354
1097,AL,"Mobile County, AL",Unemployed_2001,10514
1097,AL,"Mobile County, AL",Unemployment_rate_2001,5.7
1097,AL,"Mobile County, AL",Civilian_labor_force_2002,182152
1097,AL,"Mobile County, AL",Employed_2002,170334
1097,AL,"Mobile County, AL",Unemployed_2002,11818
1097,AL,"Mobile County, AL",Unemployment_rate_2002,6.5
1097,AL,"Mobile County, AL",Civilian_labor_force_2003,180945
1097,AL,"Mobile County, AL",Employed_2003,168440
1097,AL,"Mobile County, AL",Unemployed_2003,12505
1097,AL,"Mobile County, AL",Unemployment_rate_2003,6.9
1097,AL,"Mobile County, AL",Civilian_labor_force_2004,179039
1097,AL,"Mobile County, AL",Employed_2004,167474
1097,AL,"Mobile County, AL",Unemployed_2004,11565
1097,AL,"Mobile County, AL",Unemployment_rate_2004,6.5
1097,AL,"Mobile County, AL",Civilian_labor_force_2005,179899
1097,AL,"Mobile County, AL",Employed_2005,171056
1097,AL,"Mobile County, AL",Unemployed_2005,8843
1097,AL,"Mobile County, AL",Unemployment_rate_2005,4.9
1097,AL,"Mobile County, AL",Civilian_labor_force_2006,182199
1097,AL,"Mobile County, AL",Employed_2006,174677
1097,AL,"Mobile County, AL",Unemployed_2006,7522
1097,AL,"Mobile County, AL",Unemployment_rate_2006,4.1
1097,AL,"Mobile County, AL",Civilian_labor_force_2007,184901
1097,AL,"Mobile County, AL",Employed_2007,177341
1097,AL,"Mobile County, AL",Unemployed_2007,7560
1097,AL,"Mobile County, AL",Unemployment_rate_2007,4.1
1097,AL,"Mobile County, AL",Civilian_labor_force_2008,187300
1097,AL,"Mobile County, AL",Employed_2008,176287
1097,AL,"Mobile County, AL",Unemployed_2008,11013
1097,AL,"Mobile County, AL",Unemployment_rate_2008,5.9
1097,AL,"Mobile County, AL",Civilian_labor_force_2009,186230
1097,AL,"Mobile County, AL",Employed_2009,166932
1097,AL,"Mobile County, AL",Unemployed_2009,19298
1097,AL,"Mobile County, AL",Unemployment_rate_2009,10.4
1097,AL,"Mobile County, AL",Civilian_labor_force_2010,192800
1097,AL,"Mobile County, AL",Employed_2010,171314
1097,AL,"Mobile County, AL",Unemployed_2010,21486
1097,AL,"Mobile County, AL",Unemployment_rate_2010,11.1
1097,AL,"Mobile County, AL",Civilian_labor_force_2011,193845
1097,AL,"Mobile County, AL",Employed_2011,173055
1097,AL,"Mobile County, AL",Unemployed_2011,20790
1097,AL,"Mobile County, AL",Unemployment_rate_2011,10.7
1097,AL,"Mobile County, AL",Civilian_labor_force_2012,188890
1097,AL,"Mobile County, AL",Employed_2012,171102
1097,AL,"Mobile County, AL",Unemployed_2012,17788
1097,AL,"Mobile County, AL",Unemployment_rate_2012,9.4
1097,AL,"Mobile County, AL",Civilian_labor_force_2013,186932
1097,AL,"Mobile County, AL",Employed_2013,170729
1097,AL,"Mobile County, AL",Unemployed_2013,16203
1097,AL,"Mobile County, AL",Unemployment_rate_2013,8.7
1097,AL,"Mobile County, AL",Civilian_labor_force_2014,185640
1097,AL,"Mobile County, AL",Employed_2014,171332
1097,AL,"Mobile County, AL",Unemployed_2014,14308
1097,AL,"Mobile County, AL",Unemployment_rate_2014,7.7
1097,AL,"Mobile County, AL",Civilian_labor_force_2015,186483
1097,AL,"Mobile County, AL",Employed_2015,173586
1097,AL,"Mobile County, AL",Unemployed_2015,12897
1097,AL,"Mobile County, AL",Unemployment_rate_2015,6.9
1097,AL,"Mobile County, AL",Civilian_labor_force_2016,186230
1097,AL,"Mobile County, AL",Employed_2016,173856
1097,AL,"Mobile County, AL",Unemployed_2016,12374
1097,AL,"Mobile County, AL",Unemployment_rate_2016,6.6
1097,AL,"Mobile County, AL",Civilian_labor_force_2017,189017
1097,AL,"Mobile County, AL",Employed_2017,178966
1097,AL,"Mobile County, AL",Unemployed_2017,10051
1097,AL,"Mobile County, AL",Unemployment_rate_2017,5.3
1097,AL,"Mobile County, AL",Civilian_labor_force_2018,191026
1097,AL,"Mobile County, AL",Employed_2018,182105
1097,AL,"Mobile County, AL",Unemployed_2018,8921
1097,AL,"Mobile County, AL",Unemployment_rate_2018,4.7
1097,AL,"Mobile County, AL",Civilian_labor_force_2019,191726
1097,AL,"Mobile County, AL",Employed_2019,184193
1097,AL,"Mobile County, AL",Unemployed_2019,7533
1097,AL,"Mobile County, AL",Unemployment_rate_2019,3.9
1097,AL,"Mobile County, AL",Civilian_labor_force_2020,194559
1097,AL,"Mobile County, AL",Employed_2020,177944
1097,AL,"Mobile County, AL",Unemployed_2020,16615
1097,AL,"Mobile County, AL",Unemployment_rate_2020,8.5
1097,AL,"Mobile County, AL",Civilian_labor_force_2021,189877
1097,AL,"Mobile County, AL",Employed_2021,181128
1097,AL,"Mobile County, AL",Unemployed_2021,8749
1097,AL,"Mobile County, AL",Unemployment_rate_2021,4.6
1097,AL,"Mobile County, AL",Civilian_labor_force_2022,189712
1097,AL,"Mobile County, AL",Employed_2022,183641
1097,AL,"Mobile County, AL",Unemployed_2022,6071
1097,AL,"Mobile County, AL",Unemployment_rate_2022,3.2
1097,AL,"Mobile County, AL",Civilian_labor_force_2023,190167
1097,AL,"Mobile County, AL",Employed_2023,184271
1097,AL,"Mobile County, AL",Unemployed_2023,5896
1097,AL,"Mobile County, AL",Unemployment_rate_2023,3.1
1097,AL,"Mobile County, AL",Median_Household_Income_2022,54315
1097,AL,"Mobile County, AL",Med_HH_Income_Percent_of_State_Total_2022,91
1099,AL,"Monroe County, AL",Rural_Urban_Continuum_Code_2023,8
1099,AL,"Monroe County, AL",Urban_Influence_Code_2013,11
1099,AL,"Monroe County, AL",Metro_2023,0
1099,AL,"Monroe County, AL",Civilian_labor_force_2000,10343
1099,AL,"Monroe County, AL",Employed_2000,9669
1099,AL,"Monroe County, AL",Unemployed_2000,674
1099,AL,"Monroe County, AL",Unemployment_rate_2000,6.5
1099,AL,"Monroe County, AL",Civilian_labor_force_2001,9957
1099,AL,"Monroe County, AL",Employed_2001,9229
1099,AL,"Monroe County, AL",Unemployed_2001,728
1099,AL,"Monroe County, AL",Unemployment_rate_2001,7.3
1099,AL,"Monroe County, AL",Civilian_labor_force_2002,9739
1099,AL,"Monroe County, AL",Employed_2002,8914
1099,AL,"Monroe County, AL",Unemployed_2002,825
1099,AL,"Monroe County, AL",Unemployment_rate_2002,8.5
1099,AL,"Monroe County, AL",Civilian_labor_force_2003,9452
1099,AL,"Monroe County, AL",Employed_2003,8665
1099,AL,"Monroe County, AL",Unemployed_2003,787
1099,AL,"Monroe County, AL",Unemployment_rate_2003,8.3
1099,AL,"Monroe County, AL",Civilian_labor_force_2004,9712
1099,AL,"Monroe County, AL",Employed_2004,8994
1099,AL,"Monroe County, AL",Unemployed_2004,718
1099,AL,"Monroe County, AL",Unemployment_rate_2004,7.4
1099,AL,"Monroe County, AL",Civilian_labor_force_2005,9560
1099,AL,"Monroe County, AL",Employed_2005,8976
1099,AL,"Monroe County, AL",Unemployed_2005,584
1099,AL,"Monroe County, AL",Unemployment_rate_2005,6.1
1099,AL,"Monroe County, AL",Civilian_labor_force_2006,9329
1099,AL,"Monroe County, AL",Employed_2006,8770
1099,AL,"Monroe County, AL",Unemployed_2006,559
1099,AL,"Monroe County, AL",Unemployment_rate_2006,6
1099,AL,"Monroe County, AL",Civilian_labor_force_2007,8971
1099,AL,"Monroe County, AL",Employed_2007,8381
1099,AL,"Monroe County, AL",Unemployed_2007,590
1099,AL,"Monroe County, AL",Unemployment_rate_2007,6.6
1099,AL,"Monroe County, AL",Civilian_labor_force_2008,8806
1099,AL,"Monroe County, AL",Employed_2008,7881
1099,AL,"Monroe County, AL",Unemployed_2008,925
1099,AL,"Monroe County, AL",Unemployment_rate_2008,10.5
1099,AL,"Monroe County, AL",Civilian_labor_force_2009,8573
1099,AL,"Monroe County, AL",Employed_2009,7029
1099,AL,"Monroe County, AL",Unemployed_2009,1544
1099,AL,"Monroe County, AL",Unemployment_rate_2009,18
1099,AL,"Monroe County, AL",Civilian_labor_force_2010,8694
1099,AL,"Monroe County, AL",Employed_2010,7147
1099,AL,"Monroe County, AL",Unemployed_2010,1547
1099,AL,"Monroe County, AL",Unemployment_rate_2010,17.8
1099,AL,"Monroe County, AL",Civilian_labor_force_2011,8312
1099,AL,"Monroe County, AL",Employed_2011,7020
1099,AL,"Monroe County, AL",Unemployed_2011,1292
1099,AL,"Monroe County, AL",Unemployment_rate_2011,15.5
1099,AL,"Monroe County, AL",Civilian_labor_force_2012,7988
1099,AL,"Monroe County, AL",Employed_2012,6963
1099,AL,"Monroe County, AL",Unemployed_2012,1025
1099,AL,"Monroe County, AL",Unemployment_rate_2012,12.8
1099,AL,"Monroe County, AL",Civilian_labor_force_2013,7764
1099,AL,"Monroe County, AL",Employed_2013,6829
1099,AL,"Monroe County, AL",Unemployed_2013,935
1099,AL,"Monroe County, AL",Unemployment_rate_2013,12
1099,AL,"Monroe County, AL",Civilian_labor_force_2014,7625
1099,AL,"Monroe County, AL",Employed_2014,6787
1099,AL,"Monroe County, AL",Unemployed_2014,838
1099,AL,"Monroe County, AL",Unemployment_rate_2014,11
1099,AL,"Monroe County, AL",Civilian_labor_force_2015,7324
1099,AL,"Monroe County, AL",Employed_2015,6583
1099,AL,"Monroe County, AL",Unemployed_2015,741
1099,AL,"Monroe County, AL",Unemployment_rate_2015,10.1
1099,AL,"Monroe County, AL",Civilian_labor_force_2016,7255
1099,AL,"Monroe County, AL",Employed_2016,6596
1099,AL,"Monroe County, AL",Unemployed_2016,659
1099,AL,"Monroe County, AL",Unemployment_rate_2016,9.1
1099,AL,"Monroe County, AL",Civilian_labor_force_2017,7302
1099,AL,"Monroe County, AL",Employed_2017,6800
1099,AL,"Monroe County, AL",Unemployed_2017,502
1099,AL,"Monroe County, AL",Unemployment_rate_2017,6.9
1099,AL,"Monroe County, AL",Civilian_labor_force_2018,7265
1099,AL,"Monroe County, AL",Employed_2018,6821
1099,AL,"Monroe County, AL",Unemployed_2018,444
1099,AL,"Monroe County, AL",Unemployment_rate_2018,6.1
1099,AL,"Monroe County, AL",Civilian_labor_force_2019,7440
1099,AL,"Monroe County, AL",Employed_2019,7062
1099,AL,"Monroe County, AL",Unemployed_2019,378
1099,AL,"Monroe County, AL",Unemployment_rate_2019,5.1
1099,AL,"Monroe County, AL",Civilian_labor_force_2020,7605
1099,AL,"Monroe County, AL",Employed_2020,6935
1099,AL,"Monroe County, AL",Unemployed_2020,670
1099,AL,"Monroe County, AL",Unemployment_rate_2020,8.8
1099,AL,"Monroe County, AL",Civilian_labor_force_2021,7336
1099,AL,"Monroe County, AL",Employed_2021,6933
1099,AL,"Monroe County, AL",Unemployed_2021,403
1099,AL,"Monroe County, AL",Unemployment_rate_2021,5.5
1099,AL,"Monroe County, AL",Civilian_labor_force_2022,7267
1099,AL,"Monroe County, AL",Employed_2022,6976
1099,AL,"Monroe County, AL",Unemployed_2022,291
1099,AL,"Monroe County, AL",Unemployment_rate_2022,4
1099,AL,"Monroe County, AL",Civilian_labor_force_2023,6989
1099,AL,"Monroe County, AL",Employed_2023,6690
1099,AL,"Monroe County, AL",Unemployed_2023,299
1099,AL,"Monroe County, AL",Unemployment_rate_2023,4.3
1099,AL,"Monroe County, AL",Median_Household_Income_2022,47498
1099,AL,"Monroe County, AL",Med_HH_Income_Percent_of_State_Total_2022,79.6
1101,AL,"Montgomery County, AL",Rural_Urban_Continuum_Code_2023,2
1101,AL,"Montgomery County, AL",Urban_Influence_Code_2013,2
1101,AL,"Montgomery County, AL",Metro_2023,1
1101,AL,"Montgomery County, AL",Civilian_labor_force_2000,106415
1101,AL,"Montgomery County, AL",Employed_2000,101919
1101,AL,"Montgomery County, AL",Unemployed_2000,4496
1101,AL,"Montgomery County, AL",Unemployment_rate_2000,4.2
1101,AL,"Montgomery County, AL",Civilian_labor_force_2001,105566
1101,AL,"Montgomery County, AL",Employed_2001,100729
1101,AL,"Montgomery County, AL",Unemployed_2001,4837
1101,AL,"Montgomery County, AL",Unemployment_rate_2001,4.6
1101,AL,"Montgomery County, AL",Civilian_labor_force_2002,104187
1101,AL,"Montgomery County, AL",Employed_2002,98616
1101,AL,"Montgomery County, AL",Unemployed_2002,5571
1101,AL,"Montgomery County, AL",Unemployment_rate_2002,5.3
1101,AL,"Montgomery County, AL",Civilian_labor_force_2003,104919
1101,AL,"Montgomery County, AL",Employed_2003,98839
1101,AL,"Montgomery County, AL",Unemployed_2003,6080
1101,AL,"Montgomery County, AL",Unemployment_rate_2003,5.8
1101,AL,"Montgomery County, AL",Civilian_labor_force_2004,104837
1101,AL,"Montgomery County, AL",Employed_2004,98882
1101,AL,"Montgomery County, AL",Unemployed_2004,5955
1101,AL,"Montgomery County, AL",Unemployment_rate_2004,5.7
1101,AL,"Montgomery County, AL",Civilian_labor_force_2005,104869
1101,AL,"Montgomery County, AL",Employed_2005,100113
1101,AL,"Montgomery County, AL",Unemployed_2005,4756
1101,AL,"Montgomery County, AL",Unemployment_rate_2005,4.5
1101,AL,"Montgomery County, AL",Civilian_labor_force_2006,105816
1101,AL,"Montgomery County, AL",Employed_2006,101442
1101,AL,"Montgomery County, AL",Unemployed_2006,4374
1101,AL,"Montgomery County, AL",Unemployment_rate_2006,4.1
1101,AL,"Montgomery County, AL",Civilian_labor_force_2007,106395
1101,AL,"Montgomery County, AL",Employed_2007,101939
1101,AL,"Montgomery County, AL",Unemployed_2007,4456
1101,AL,"Montgomery County, AL",Unemployment_rate_2007,4.2
1101,AL,"Montgomery County, AL",Civilian_labor_force_2008,106185
1101,AL,"Montgomery County, AL",Employed_2008,99685
1101,AL,"Montgomery County, AL",Unemployed_2008,6500
1101,AL,"Montgomery County, AL",Unemployment_rate_2008,6.1
1101,AL,"Montgomery County, AL",Civilian_labor_force_2009,104848
1101,AL,"Montgomery County, AL",Employed_2009,94765
1101,AL,"Montgomery County, AL",Unemployed_2009,10083
1101,AL,"Montgomery County, AL",Unemployment_rate_2009,9.6
1101,AL,"Montgomery County, AL",Civilian_labor_force_2010,108868
1101,AL,"Montgomery County, AL",Employed_2010,98105
1101,AL,"Montgomery County, AL",Unemployed_2010,10763
1101,AL,"Montgomery County, AL",Unemployment_rate_2010,9.9
1101,AL,"Montgomery County, AL",Civilian_labor_force_2011,109098
1101,AL,"Montgomery County, AL",Employed_2011,98539
1101,AL,"Montgomery County, AL",Unemployed_2011,10559
1101,AL,"Montgomery County, AL",Unemployment_rate_2011,9.7
1101,AL,"Montgomery County, AL",Civilian_labor_force_2012,107436
1101,AL,"Montgomery County, AL",Employed_2012,98546
1101,AL,"Montgomery County, AL",Unemployed_2012,8890
1101,AL,"Montgomery County, AL",Unemployment_rate_2012,8.3
1101,AL,"Montgomery County, AL",Civilian_labor_force_2013,106274
1101,AL,"Montgomery County, AL",Employed_2013,98405
1101,AL,"Montgomery County, AL",Unemployed_2013,7869
1101,AL,"Montgomery County, AL",Unemployment_rate_2013,7.4
1101,AL,"Montgomery County, AL",Civilian_labor_force_2014,105193
1101,AL,"Montgomery County, AL",Employed_2014,98012
1101,AL,"Montgomery County, AL",Unemployed_2014,7181
1101,AL,"Montgomery County, AL",Unemployment_rate_2014,6.8
1101,AL,"Montgomery County, AL",Civilian_labor_force_2015,104799
1101,AL,"Montgomery County, AL",Employed_2015,98376
1101,AL,"Montgomery County, AL",Unemployed_2015,6423
1101,AL,"Montgomery County, AL",Unemployment_rate_2015,6.1
1101,AL,"Montgomery County, AL",Civilian_labor_force_2016,104883
1101,AL,"Montgomery County, AL",Employed_2016,98929
1101,AL,"Montgomery County, AL",Unemployed_2016,5954
1101,AL,"Montgomery County, AL",Unemployment_rate_2016,5.7
1101,AL,"Montgomery County, AL",Civilian_labor_force_2017,106956
1101,AL,"Montgomery County, AL",Employed_2017,102209
1101,AL,"Montgomery County, AL",Unemployed_2017,4747
1101,AL,"Montgomery County, AL",Unemployment_rate_2017,4.4
1101,AL,"Montgomery County, AL",Civilian_labor_force_2018,107078
1101,AL,"Montgomery County, AL",Employed_2018,102805
1101,AL,"Montgomery County, AL",Unemployed_2018,4273
1101,AL,"Montgomery County, AL",Unemployment_rate_2018,4
1101,AL,"Montgomery County, AL",Civilian_labor_force_2019,107719
1101,AL,"Montgomery County, AL",Employed_2019,104201
1101,AL,"Montgomery County, AL",Unemployed_2019,3518
1101,AL,"Montgomery County, AL",Unemployment_rate_2019,3.3
1101,AL,"Montgomery County, AL",Civilian_labor_force_2020,108049
1101,AL,"Montgomery County, AL",Employed_2020,98928
1101,AL,"Montgomery County, AL",Unemployed_2020,9121
1101,AL,"Montgomery County, AL",Unemployment_rate_2020,8.4
1101,AL,"Montgomery County, AL",Civilian_labor_force_2021,106859
1101,AL,"Montgomery County, AL",Employed_2021,101883
1101,AL,"Montgomery County, AL",Unemployed_2021,4976
1101,AL,"Montgomery County, AL",Unemployment_rate_2021,4.7
1101,AL,"Montgomery County, AL",Civilian_labor_force_2022,106639
1101,AL,"Montgomery County, AL",Employed_2022,103432
1101,AL,"Montgomery County, AL",Unemployed_2022,3207
1101,AL,"Montgomery County, AL",Unemployment_rate_2022,3
1101,AL,"Montgomery County, AL",Civilian_labor_force_2023,108083
1101,AL,"Montgomery County, AL",Employed_2023,105043
1101,AL,"Montgomery County, AL",Unemployed_2023,3040
1101,AL,"Montgomery County, AL",Unemployment_rate_2023,2.8
1101,AL,"Montgomery County, AL",Median_Household_Income_2022,56862
1101,AL,"Montgomery County, AL",Med_HH_Income_Percent_of_State_Total_2022,95.2
1105,AL,"Perry County, AL",Rural_Urban_Continuum_Code_2023,8
1105,AL,"Perry County, AL",Urban_Influence_Code_2013,4
1105,AL,"Perry County, AL",Metro_2023,0
1105,AL,"Perry County, AL",Civilian_labor_force_2000,4132
1105,AL,"Perry County, AL",Employed_2000,3747
1105,AL,"Perry County, AL",Unemployed_2000,385
1105,AL,"Perry County, AL",Unemployment_rate_2000,9.3
1105,AL,"Perry County, AL",Civilian_labor_force_2001,3899
1105,AL,"Perry County, AL",Employed_2001,3466
1105,AL,"Perry County, AL",Unemployed_2001,433
1105,AL,"Perry County, AL",Unemployment_rate_2001,11.1
1105,AL,"Perry County, AL",Civilian_labor_force_2002,3860
1105,AL,"Perry County, AL",Employed_2002,3403
1105,AL,"Perry County, AL",Unemployed_2002,457
1105,AL,"Perry County, AL",Unemployment_rate_2002,11.8
1105,AL,"Perry County, AL",Civilian_labor_force_2003,3857
1105,AL,"Perry County, AL",Employed_2003,3447
1105,AL,"Perry County, AL",Unemployed_2003,410
1105,AL,"Perry County, AL",Unemployment_rate_2003,10.6
1105,AL,"Perry County, AL",Civilian_labor_force_2004,3696
1105,AL,"Perry County, AL",Employed_2004,3326
1105,AL,"Perry County, AL",Unemployed_2004,370
1105,AL,"Perry County, AL",Unemployment_rate_2004,10
1105,AL,"Perry County, AL",Civilian_labor_force_2005,3526
1105,AL,"Perry County, AL",Employed_2005,3208
1105,AL,"Perry County, AL",Unemployed_2005,318
1105,AL,"Perry County, AL",Unemployment_rate_2005,9
1105,AL,"Perry County, AL",Civilian_labor_force_2006,3587
1105,AL,"Perry County, AL",Employed_2006,3289
1105,AL,"Perry County, AL",Unemployed_2006,298
1105,AL,"Perry County, AL",Unemployment_rate_2006,8.3
1105,AL,"Perry County, AL",Civilian_labor_force_2007,3554
1105,AL,"Perry County, AL",Employed_2007,3248
1105,AL,"Perry County, AL",Unemployed_2007,306
1105,AL,"Perry County, AL",Unemployment_rate_2007,8.6
1105,AL,"Perry County, AL",Civilian_labor_force_2008,3600
1105,AL,"Perry County, AL",Employed_2008,3180
1105,AL,"Perry County, AL",Unemployed_2008,420
1105,AL,"Perry County, AL",Unemployment_rate_2008,11.7
1105,AL,"Perry County, AL",Civilian_labor_force_2009,3727
1105,AL,"Perry County, AL",Employed_2009,3043
1105,AL,"Perry County, AL",Unemployed_2009,684
1105,AL,"Perry County, AL",Unemployment_rate_2009,18.4
1105,AL,"Perry County, AL",Civilian_labor_force_2010,3885
1105,AL,"Perry County, AL",Employed_2010,3243
1105,AL,"Perry County, AL",Unemployed_2010,642
1105,AL,"Perry County, AL",Unemployment_rate_2010,16.5
1105,AL,"Perry County, AL",Civilian_labor_force_2011,3860
1105,AL,"Perry County, AL",Employed_2011,3229
1105,AL,"Perry County, AL",Unemployed_2011,631
1105,AL,"Perry County, AL",Unemployment_rate_2011,16.3
1105,AL,"Perry County, AL",Civilian_labor_force_2012,3691
1105,AL,"Perry County, AL",Employed_2012,3188
1105,AL,"Perry County, AL",Unemployed_2012,503
1105,AL,"Perry County, AL",Unemployment_rate_2012,13.6
1105,AL,"Perry County, AL",Civilian_labor_force_2013,3566
1105,AL,"Perry County, AL",Employed_2013,3077
1105,AL,"Perry County, AL",Unemployed_2013,489
1105,AL,"Perry County, AL",Unemployment_rate_2013,13.7
1105,AL,"Perry County, AL",Civilian_labor_force_2014,3494
1105,AL,"Perry County, AL",Employed_2014,3073
1105,AL,"Perry County, AL",Unemployed_2014,421
1105,AL,"Perry County, AL",Unemployment_rate_2014,12
1105,AL,"Perry County, AL",Civilian_labor_force_2015,3478
1105,AL,"Perry County, AL",Employed_2015,3129
1105,AL,"Perry County, AL",Unemployed_2015,349
1105,AL,"Perry County, AL",Unemployment_rate_2015,10
1105,AL,"Perry County, AL",Civilian_labor_force_2016,3438
1105,AL,"Perry County, AL",Employed_2016,3083
1105,AL,"Perry County, AL",Unemployed_2016,355
1105,AL,"Perry County, AL",Unemployment_rate_2016,10.3
1105,AL,"Perry County, AL",Civilian_labor_force_2017,3479
1105,AL,"Perry County, AL",Employed_2017,3202
1105,AL,"Perry County, AL",Unemployed_2017,277
1105,AL,"Perry County, AL",Unemployment_rate_2017,8
1105,AL,"Perry County, AL",Civilian_labor_force_2018,3448
1105,AL,"Perry County, AL",Employed_2018,3224
1105,AL,"Perry County, AL",Unemployed_2018,224
1105,AL,"Perry County, AL",Unemployment_rate_2018,6.5
1105,AL,"Perry County, AL",Civilian_labor_force_2019,3437
1105,AL,"Perry County, AL",Employed_2019,3248
1105,AL,"Perry County, AL",Unemployed_2019,189
1105,AL,"Perry County, AL",Unemployment_rate_2019,5.5
1105,AL,"Perry County, AL",Civilian_labor_force_2020,3442
1105,AL,"Perry County, AL",Employed_2020,3035
1105,AL,"Perry County, AL",Unemployed_2020,407
1105,AL,"Perry County, AL",Unemployment_rate_2020,11.8
1105,AL,"Perry County, AL",Civilian_labor_force_2021,3192
1105,AL,"Perry County, AL",Employed_2021,2941
1105,AL,"Perry County, AL",Unemployed_2021,251
1105,AL,"Perry County, AL",Unemployment_rate_2021,7.9
1105,AL,"Perry County, AL",Civilian_labor_force_2022,3071
1105,AL,"Perry County, AL",Employed_2022,2914
1105,AL,"Perry County, AL",Unemployed_2022,157
1105,AL,"Perry County, AL",Unemployment_rate_2022,5.1
1105,AL,"Perry County, AL",Civilian_labor_force_2023,2979
1105,AL,"Perry County, AL",Employed_2023,2830
1105,AL,"Perry County, AL",Unemployed_2023,149
1105,AL,"Perry County, AL",Unemployment_rate_2023,5
1105,AL,"Perry County, AL",Median_Household_Income_2022,33585
1105,AL,"Perry County, AL",Med_HH_Income_Percent_of_State_Total_2022,56.3
1109,AL,"Pike County, AL",Rural_Urban_Continuum_Code_2023,6
1109,AL,"Pike County, AL",Urban_Influence_Code_2013,5
1109,AL,"Pike County, AL",Metro_2023,0
1109,AL,"Pike County, AL",Civilian_labor_force_2000,14153
1109,AL,"Pike County, AL",Employed_2000,13364
1109,AL,"Pike County, AL",Unemployed_2000,789
1109,AL,"Pike County, AL",Unemployment_rate_2000,5.6
1109,AL,"Pike County, AL",Civilian_labor_force_2001,13605
1109,AL,"Pike County, AL",Employed_2001,12873
1109,AL,"Pike County, AL",Unemployed_2001,732
1109,AL,"Pike County, AL",Unemployment_rate_2001,5.4
1109,AL,"Pike County, AL",Civilian_labor_force_2002,13748
1109,AL,"Pike County, AL",Employed_2002,12925
1109,AL,"Pike County, AL",Unemployed_2002,823
1109,AL,"Pike County, AL",Unemployment_rate_2002,6
1109,AL,"Pike County, AL",Civilian_labor_force_2003,14454
1109,AL,"Pike County, AL",Employed_2003,13616
1109,AL,"Pike County, AL",Unemployed_2003,838
1109,AL,"Pike County, AL",Unemployment_rate_2003,5.8
1109,AL,"Pike County, AL",Civilian_labor_force_2004,15097
1109,AL,"Pike County, AL",Employed_2004,14295
1109,AL,"Pike County, AL",Unemployed_2004,802
1109,AL,"Pike County, AL",Unemployment_rate_2004,5.3
1109,AL,"Pike County, AL",Civilian_labor_force_2005,14974
1109,AL,"Pike County, AL",Employed_2005,14369
1109,AL,"Pike County, AL",Unemployed_2005,605
1109,AL,"Pike County, AL",Unemployment_rate_2005,4
1109,AL,"Pike County, AL",Civilian_labor_force_2006,15182
1109,AL,"Pike County, AL",Employed_2006,14578
1109,AL,"Pike County, AL",Unemployed_2006,604
1109,AL,"Pike County, AL",Unemployment_rate_2006,4
1109,AL,"Pike County, AL",Civilian_labor_force_2007,15609
1109,AL,"Pike County, AL",Employed_2007,14967
1109,AL,"Pike County, AL",Unemployed_2007,642
1109,AL,"Pike County, AL",Unemployment_rate_2007,4.1
1109,AL,"Pike County, AL",Civilian_labor_force_2008,15803
1109,AL,"Pike County, AL",Employed_2008,15005
1109,AL,"Pike County, AL",Unemployed_2008,798
1109,AL,"Pike County, AL",Unemployment_rate_2008,5
1109,AL,"Pike County, AL",Civilian_labor_force_2009,15777
1109,AL,"Pike County, AL",Employed_2009,14404
1109,AL,"Pike County, AL",Unemployed_2009,1373
1109,AL,"Pike County, AL",Unemployment_rate_2009,8.7
1109,AL,"Pike County, AL",Civilian_labor_force_2010,15698
1109,AL,"Pike County, AL",Employed_2010,14229
1109,AL,"Pike County, AL",Unemployed_2010,1469
1109,AL,"Pike County, AL",Unemployment_rate_2010,9.4
1109,AL,"Pike County, AL",Civilian_labor_force_2011,15447
1109,AL,"Pike County, AL",Employed_2011,14077
1109,AL,"Pike County, AL",Unemployed_2011,1370
1109,AL,"Pike County, AL",Unemployment_rate_2011,8.9
1109,AL,"Pike County, AL",Civilian_labor_force_2012,15034
1109,AL,"Pike County, AL",Employed_2012,13802
1109,AL,"Pike County, AL",Unemployed_2012,1232
1109,AL,"Pike County, AL",Unemployment_rate_2012,8.2
1109,AL,"Pike County, AL",Civilian_labor_force_2013,14911
1109,AL,"Pike County, AL",Employed_2013,13755
1109,AL,"Pike County, AL",Unemployed_2013,1156
1109,AL,"Pike County, AL",Unemployment_rate_2013,7.8
1109,AL,"Pike County, AL",Civilian_labor_force_2014,14975
1109,AL,"Pike County, AL",Employed_2014,13877
1109,AL,"Pike County, AL",Unemployed_2014,1098
1109,AL,"Pike County, AL",Unemployment_rate_2014,7.3
1109,AL,"Pike County, AL",Civilian_labor_force_2015,14904
1109,AL,"Pike County, AL",Employed_2015,13918
1109,AL,"Pike County, AL",Unemployed_2015,986
1109,AL,"Pike County, AL",Unemployment_rate_2015,6.6
1109,AL,"Pike County, AL",Civilian_labor_force_2016,14825
1109,AL,"Pike County, AL",Employed_2016,13860
1109,AL,"Pike County, AL",Unemployed_2016,965
1109,AL,"Pike County, AL",Unemployment_rate_2016,6.5
1109,AL,"Pike County, AL",Civilian_labor_force_2017,15469
1109,AL,"Pike County, AL",Employed_2017,14700
1109,AL,"Pike County, AL",Unemployed_2017,769
1109,AL,"Pike County, AL",Unemployment_rate_2017,5
1109,AL,"Pike County, AL",Civilian_labor_force_2018,15422
1109,AL,"Pike County, AL",Employed_2018,14726
1109,AL,"Pike County, AL",Unemployed_2018,696
